longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,per_room_household,population_in_household,dist_to_LA,dist_to_SF,median_price
-122.01,36.97,35,1605,392.0,743,382,2.5368,240000,NEAR OCEAN,4.201570680628272,1.9450261780104712,4.768574210390364,0.8944271909999159,12.509802091801209
-118.32,34.07,52,2156,306.0,861,311,8.8062,500001,<1H OCEAN,6.932475884244373,2.7684887459807075,0.0824621125123523,5.515260646605928,13.153517086753938
-118.0,33.76,29,1982,503.0,1426,502,3.0263,194200,<1H OCEAN,3.948207171314741,2.8406374501992038,0.3764306044943703,5.96055366555826,12.149814344117482
-117.92,33.75,19,1920,471.0,1413,432,4.0313,147500,<1H OCEAN,4.444444444444445,3.270833333333333,0.4386342439892192,6.026649151891951,12.123225155595616
-121.94,37.93,16,3421,427.0,1341,428,7.5695,320400,INLAND,7.992990654205608,3.133177570093458,5.361380419257716,0.4964876634922542,12.688808734534215
-121.55,39.51,39,1551,353.0,684,310,2.0357,57600,INLAND,5.003225806451613,2.206451612903226,6.384958887886438,1.9409276132818507,11.015739011769526
-118.1,33.84,36,1915,316.0,850,319,4.7222,225800,<1H OCEAN,6.003134796238244,2.664576802507837,0.2523885892824744,5.832752352020443,12.37815253090587
-122.0,37.31,28,3811,585.0,1795,581,7.8383,372700,<1H OCEAN,6.559380378657487,3.089500860585198,4.976464608534865,0.6161980201201542,12.983225978965992
-118.25,33.86,26,3022,476.0,1852,452,6.0531,186400,<1H OCEAN,6.685840707964601,4.097345132743363,0.1902629759044024,5.709089244354129,12.324234323964438
-122.72,38.44,48,707,166.0,458,172,3.1797,140400,<1H OCEAN,4.1104651162790695,2.6627906976744184,6.2723600024233335,0.738241153011666,12.051954626652739
-120.99,37.66,30,1718,395.0,914,400,1.933,107000,INLAND,4.295,2.285,4.538127367097578,1.4242541907960131,11.486563443515973
-118.08,33.86,17,2259,383.0,1378,386,5.8733,287000,<1H OCEAN,5.852331606217617,3.569948186528497,0.2483948469674804,5.834123755972272,12.429711664802381
-121.49,38.52,37,1902,413.0,955,384,3.1014,96800,INLAND,4.953125,2.4869791666666665,5.526608363182618,1.1869709347747328,11.451852597091623
-118.83,34.18,23,5647,786.0,2050,738,6.3586,348300,<1H OCEAN,7.651761517615176,2.7777777777777777,0.6041522986797324,5.069960552114781,12.759552150537113
-117.19,34.27,16,7961,1147.0,879,280,5.2146,255200,INLAND,28.432142857142857,3.1392857142857142,1.0728000745712114,6.284775254533768,11.976956194349093
-118.28,33.93,43,269,74.0,295,79,2.2969,90600,<1H OCEAN,3.4050632911392404,3.734177215189873,0.1264911064067347,5.639370532249144,11.717794583003137
-119.68,37.19,10,3113,589.0,1508,512,2.8167,96100,INLAND,6.080078125,2.9453125,3.4544464100634182,2.79093174405967,11.457909002092833
-117.12,32.57,35,1450,256.0,930,286,2.6715,133300,NEAR OCEAN,5.06993006993007,3.251748251748252,1.8560172412992204,7.417823130811353,11.79193141001699
-118.35,34.32,52,102,29.0,54,32,1.9875,191700,<1H OCEAN,3.1875,1.6875,0.2915475947422677,5.327860733915633,12.070423093677036
-117.9,33.74,24,1435,494.0,3171,504,3.0833,151700,<1H OCEAN,2.8472222222222223,6.291666666666667,0.4601086828130824,6.048222879491126,11.963641370078705
-121.92,37.72,4,7477,1576.0,2937,1506,5.1437,299400,<1H OCEAN,4.96480743691899,1.950199203187251,5.197239651969117,0.4925444142409854,12.403902493121306
-121.02,37.69,19,3814,790.0,2219,804,3.5208,145000,INLAND,4.743781094527363,2.759950248756219,4.580174669158373,1.392300254973762,11.78628492459472
-118.53,34.19,32,2618,692.0,1961,633,2.625,192300,<1H OCEAN,4.135860979462875,3.0979462875197474,0.3220248437620983,5.279280253974021,12.214820568522393
-118.13,34.02,40,2988,690.0,2144,667,2.3359,189300,<1H OCEAN,4.47976011994003,3.214392803598201,0.1140175425099116,5.690421776986308,12.090686557449292
-120.4,38.06,12,1430,310.0,517,240,2.6544,128100,INLAND,5.958333333333333,2.154166666666667,4.554744778799367,2.0308126452235724,11.781908819139712
-115.91,33.36,15,459,95.0,160,73,0.922,67500,INLAND,6.287671232876712,2.191780821917808,2.430020576044571,7.854813810651404,10.696526443653124
-118.3,34.26,37,2824,633.0,1619,573,3.5568,184500,<1H OCEAN,4.928446771378709,2.825479930191972,0.2184032966784169,5.404831172201407,12.26937365024726
-117.94,33.92,28,639,179.0,1062,169,3.0588,145200,<1H OCEAN,3.781065088757397,6.284023668639053,0.3269556544854319,5.899440651451627,11.888095478918936
-117.22,34.12,34,2457,499.0,1538,507,2.809,82500,INLAND,4.846153846153846,3.0335305719921104,1.022399139279759,6.344966508973867,11.394261829325599
-116.43,33.81,8,6710,1343.0,2069,781,3.5223,115100,INLAND,8.591549295774648,2.649167733674776,1.825842271391468,7.172307857307847,11.953124548571616
-117.09,32.76,29,1650,496.0,882,445,2.2287,140000,NEAR OCEAN,3.707865168539326,1.9820224719101125,1.728178231549043,7.307701416998369,11.850527380921614
-122.33,37.95,45,1585,329.0,981,373,3.0313,135800,NEAR BAY,4.249329758713137,2.6300268096514747,5.651380362353969,0.1969771560359211,11.70292990480126
-122.38,37.71,47,1088,190.0,558,166,4.2708,207100,NEAR BAY,6.554216867469879,3.36144578313253,5.525866447897563,0.0670820393249962,12.369843254653752
-117.88,33.7,18,2135,373.0,1464,405,5.4836,225800,<1H OCEAN,5.271604938271605,3.614814814814815,0.5020956084253233,6.089811162917945,12.272755310919756
-121.8,37.23,18,2581,358.0,1284,377,6.7385,272400,<1H OCEAN,6.846153846153846,3.405835543766578,4.773468340735069,0.8146778504415141,12.715931847396268
-118.9,35.26,31,6145,1492.0,5666,1457,1.9066,54600,INLAND,4.217570350034317,3.888812628689087,1.3782960494755894,4.315112976504782,11.033050336707381
-118.29,33.75,37,1319,292.0,766,285,2.7031,218900,NEAR OCEAN,4.628070175438596,2.687719298245614,0.30413812651491,5.7562835232465694,12.354675884492886
-122.22,37.84,50,2935,473.0,1031,479,7.5,295200,NEAR BAY,6.127348643006263,2.152400835073069,5.495862079783305,0.2024845673131638,12.761420522704018
-120.11,39.24,21,3005,574.0,385,150,3.1193,153300,INLAND,20.03333333333333,2.566666666666667,5.516611278674624,2.7296336750560477,11.849839753337218
-120.95,37.57,29,1179,249.0,672,243,3.1125,154800,INLAND,4.851851851851852,2.765432098765432,4.44235298012214,1.473634961583086,11.659369327410783
-121.85,37.26,16,2312,303.0,1158,295,7.4323,311800,<1H OCEAN,7.83728813559322,3.925423728813559,4.830755634473762,0.757429864739969,12.776177358007114
-120.58,37.36,33,3564,716.0,2603,696,2.2179,67500,INLAND,5.120689655172414,3.739942528735632,4.053603335305519,1.8753666308218235,11.15699557601355
-117.98,34.02,32,2945,651.0,2044,652,3.1979,183900,<1H OCEAN,4.516871165644171,3.1349693251533743,0.2617250465660383,5.804084768505707,12.133928917255192
-117.16,32.89,5,8576,1952.0,5006,1827,4.3598,189100,<1H OCEAN,4.694033935413246,2.7400109469074985,1.5849290204927122,7.167768132410536,12.224061433162158
-117.92,33.87,33,1597,,1888,423,3.055,157800,<1H OCEAN,3.775413711583924,4.463356973995272,0.3671511950137103,5.9472766876949645,11.925741789994495
-119.16,34.27,24,1824,331.0,1049,320,5.9181,221100,NEAR OCEAN,5.7,3.278125,0.9459386872308404,4.7762432936357,12.42988329767649
-118.15,34.17,36,930,280.0,1024,300,1.0846,146400,<1H OCEAN,3.1,3.4133333333333336,0.1499999999999971,5.577418757812608,12.040640910477052
-118.3,34.0,52,1296,246.0,853,238,3.05,111600,<1H OCEAN,5.445378151260504,3.5840336134453783,0.0781024967590664,5.5771856702103815,11.786210410999507
-117.08,32.93,5,14944,2490.0,6600,2407,6.0857,308300,<1H OCEAN,6.208558371416701,2.7420024927295388,1.6124515496597056,7.199618045424355,12.46905607287499
-118.16,34.06,27,1675,274.0,785,275,5.828,301100,<1H OCEAN,6.090909090909091,2.8545454545454545,0.0806225774829844,5.641506890893603,12.69594709763794
-117.13,32.9,15,2785,644.0,1798,630,3.7156,175200,<1H OCEAN,4.420634920634921,2.853968253968254,1.5983116091676226,7.18298684392503,11.97140222447883
-122.34,40.51,16,2247,502.0,1206,463,1.9946,119200,INLAND,4.853131749460043,2.6047516198704104,7.65124826417233,2.7408940147331435,11.204360100217402
-117.88,33.87,35,1919,349.0,1302,345,5.6409,190900,<1H OCEAN,5.56231884057971,3.773913043478261,0.4024922359499615,5.977532935919304,12.282876092871792
-117.4,33.85,9,7538,1125.0,3450,1077,5.4625,223600,INLAND,6.999071494893222,3.203342618384401,0.8634813257969046,6.36132847760591,12.210607783857373
-121.3,38.26,19,1403,276.0,901,290,3.215,104600,INLAND,4.837931034482758,3.106896551724138,5.204584517519148,1.2133424908079309,11.550530546704872
-118.39,34.09,41,730,126.0,230,125,4.3214,500001,<1H OCEAN,5.84,1.84,0.1552417469626073,5.45002752286628,12.964577757066696
-122.21,37.77,43,1017,328.0,836,277,2.2604,100000,NEAR BAY,3.671480144404332,3.0180505415162453,5.440523871834406,0.2000000000000028,11.622769323994646
-117.59,33.41,17,2248,448.0,878,423,5.1298,246000,NEAR OCEAN,5.314420803782506,2.07565011820331,0.9121951545584912,6.499384586251224,12.571832263203012
-117.58,34.11,14,11635,2055.0,6443,2009,4.7547,157600,INLAND,5.791438526630165,3.207068193130911,0.6627216610312324,6.060074256970784,12.0810326058716
-120.84,38.81,11,1280,286.0,609,248,3.1635,132600,INLAND,5.161290322580645,2.4556451612903225,5.423799406320268,1.883215335536533,11.779711232289419
-116.85,34.25,5,5806,1030.0,569,219,4.0132,163100,INLAND,26.51141552511416,2.598173515981735,1.4043147795277249,6.580577482257924,11.852493156941193
-118.42,34.18,30,1323,353.0,856,333,3.3594,202200,<1H OCEAN,3.972972972972973,2.5705705705705704,0.2220360331117522,5.367327081518321,12.296718654908476
-117.71,34.09,36,2637,476.0,1385,483,4.1739,158700,INLAND,5.459627329192546,2.867494824016563,0.5315072906367341,5.969288064752783,11.863756532496605
-118.47,34.04,32,2909,748.0,1310,706,4.516,350000,<1H OCEAN,4.120396600566572,1.855524079320113,0.2302172886644306,5.425541447634513,13.025813225290301
-121.91,36.62,52,1431,300.0,657,293,3.2865,240100,<1H OCEAN,4.8839590443686,2.242320819112628,4.480379448216413,1.2539936203984503,12.362899766206867
-118.99,35.39,52,2805,573.0,1325,522,2.5083,70100,INLAND,5.373563218390805,2.5383141762452106,1.535610627730874,4.166629333166081,11.132442781567267
-121.96,36.97,23,4324,1034.0,1844,875,3.0777,263800,NEAR OCEAN,4.941714285714285,2.107428571428571,4.729143685700404,0.917877987534296,12.413364504185783
-119.88,36.81,30,2288,474.0,1435,425,1.3221,61200,INLAND,5.383529411764706,3.376470588235294,3.2104828297313834,2.706011825546963,10.930264857885161
-119.06,34.24,21,7436,984.0,2982,988,7.6775,391200,<1H OCEAN,7.526315789473684,3.0182186234817814,0.8417244204607669,4.866559359547561,12.884422119646317
-118.35,34.05,44,1856,493.0,1374,469,2.0984,158000,<1H OCEAN,3.9573560767590616,2.929637526652452,0.1099999999999994,5.506541564357801,12.147726895331141
-119.59,36.52,35,990,192.0,674,178,3.3214,101600,INLAND,5.561797752808989,3.786516853932584,2.814853459773715,3.084623153644536,11.381222278043627
-114.57,33.57,20,1454,326.0,624,262,1.925,65500,INLAND,5.549618320610687,2.381679389312977,3.701256543391718,8.894132897590415,11.03292097630553
-119.06,34.36,52,1409,359.0,981,304,2.7951,199300,<1H OCEAN,4.634868421052632,3.226973684210526,0.8766413177577324,4.780230119983764,12.16689559024918
-118.29,33.98,44,2261,555.0,1348,455,1.9125,97200,<1H OCEAN,4.969230769230769,2.9626373626373628,0.0860232526704331,5.5980800280096,11.611314312657944
-122.44,37.76,30,5089,1210.0,1935,1139,4.6053,386100,NEAR BAY,4.467954345917471,1.6988586479367866,5.603936116695125,0.0316227766016864,12.951153968576694
-119.8,36.78,50,1818,374.0,737,338,2.2614,73000,INLAND,5.378698224852071,2.180473372781065,3.144280521836439,2.7914512354687484,11.290506670148174
-121.62,39.13,41,1147,243.0,583,239,2.2431,63400,INLAND,4.799163179916318,2.4393305439330546,6.1017046798415375,1.5728000508646949,11.122804301004736
-121.24,38.68,20,1402,236.0,676,236,3.7426,135500,INLAND,5.940677966101695,2.864406779661017,5.516964745219967,1.4822280526288787,11.91458771188778
-118.12,33.84,37,2143,382.0,1047,377,4.4423,216000,<1H OCEAN,5.684350132625995,2.777188328912467,0.2418677324489462,5.817989343407216,12.275123872724333
-116.99,32.79,26,3623,703.0,1609,669,3.744,165800,<1H OCEAN,5.415545590433482,2.4050822122571,1.774852106514792,7.360489114182566,12.001160459830349
-122.02,36.98,21,1484,394.0,984,380,2.1734,187500,NEAR OCEAN,3.905263157894737,2.5894736842105264,4.782603893278222,0.8810221336606762,12.218147278359671
-118.43,33.98,19,8324,1590.0,2927,1538,7.5426,351700,<1H OCEAN,5.41222366710013,1.9031209362808843,0.2024845673131771,5.495862079783295,13.020471635486242
-120.38,37.99,36,2864,603.0,1155,565,2.3571,113400,INLAND,5.069026548672566,2.0442477876106198,4.48365921987834,2.041886382735338,11.617628232721385
-118.16,33.88,30,1694,398.0,1181,383,2.9779,169500,<1H OCEAN,4.422976501305483,3.08355091383812,0.1878829422805537,5.76147550545865,12.06307600265745
-117.81,34.01,12,9197,1642.0,4332,1554,4.9589,282100,<1H OCEAN,5.918275418275418,2.787644787644788,0.4318564576337763,5.941178334303725,12.428294137822926
-117.8,33.68,8,2032,349.0,862,340,6.9133,274100,<1H OCEAN,5.976470588235294,2.5352941176470587,0.5748912940721891,6.162807801643665,12.612241722265205
-121.33,37.97,38,3166,575.0,1351,561,3.5404,91600,INLAND,5.64349376114082,2.408199643493761,4.991442677222691,1.098362417419676,11.635325405948304
-117.98,33.68,24,4177,,1704,606,6.2473,281900,<1H OCEAN,6.8927392739273925,2.811881188118812,0.4522167621837932,6.029344906372496,12.620351702184939
-122.82,38.39,22,1288,243.0,593,220,3.625,233700,<1H OCEAN,5.854545454545455,2.6954545454545453,6.309675110494994,0.7433034373659212,12.245996937907728
-117.07,33.15,15,2994,522.0,1231,503,3.2024,180400,<1H OCEAN,5.952286282306163,2.447316103379721,1.4761097520171058,7.061161377563898,12.122479387510324
-122.19,37.76,38,1493,370.0,1144,351,0.7683,81800,NEAR BAY,4.253561253561253,3.259259259259259,5.419095865548055,0.2202271554554515,11.363132651237061
-120.83,39.27,14,3338,608.0,1373,562,3.67,160100,INLAND,5.93950177935943,2.4430604982206408,5.827220606773016,2.178623418583394,11.870149749561056
-121.39,38.69,38,300,47.0,154,51,4.0909,108300,INLAND,5.882352941176471,3.019607843137255,5.608217185523403,1.3736083866954154,11.39937075722556
-122.08,37.59,16,1816,365.0,1367,355,4.235,156300,NEAR BAY,5.115492957746479,3.850704225352113,5.22275789214856,0.3758989225842484,12.145293987513599
-117.13,32.96,15,2267,292.0,1180,289,6.712,240200,<1H OCEAN,7.844290657439446,4.083044982698962,1.5556991997169602,7.142443559454987,12.549857803414229
-121.47,38.57,52,438,103.0,176,99,3.0217,200000,INLAND,4.424242424242424,1.7777777777777777,5.555474777190519,1.2343419299367542,11.49715754562576
-119.83,34.43,31,798,346.0,699,301,2.1417,205000,NEAR OCEAN,2.6511627906976742,2.3222591362126246,1.634778272427185,4.220426518730069,12.287085453412908
-121.57,39.1,28,1442,333.0,832,286,1.8413,62300,INLAND,5.041958041958042,2.909090909090909,6.049082575068722,1.573054353797097,11.001392554185912
-121.97,37.36,34,884,153.0,534,154,6.0116,271200,<1H OCEAN,5.740259740259741,3.467532467532468,4.986882793890392,0.6014149981501966,12.461335615228661
-117.88,33.83,25,1785,248.0,750,251,6.8407,266700,<1H OCEAN,7.111553784860558,2.98804780876494,0.4219004621945786,6.00370718806306,12.66829578524406
-118.47,34.21,34,2512,603.0,1805,584,2.9735,220000,<1H OCEAN,4.301369863013699,3.0907534246575343,0.2801785145224433,5.310103577144234,12.217311564405332
-118.4,34.16,45,1176,250.0,471,228,2.3333,364700,<1H OCEAN,5.157894736842105,2.0657894736842106,0.1941648783894845,5.395572258806286,12.436908491593224
-119.97,38.94,26,1485,334.0,406,180,1.9667,84600,INLAND,8.25,2.2555555555555555,5.187002988238971,2.706011825546957,11.741319334519881
-119.36,35.55,29,510,84.0,236,73,2.7,125000,INLAND,6.986301369863014,3.232876712328767,1.8720042734993985,3.772386512540836,11.421571378263472
-117.66,34.1,37,1971,345.0,939,358,3.4634,145300,INLAND,5.505586592178771,2.622905027932961,0.5821511831131141,6.002616096336664,11.797611025203938
-118.28,33.92,39,1472,302.0,1036,318,3.0,110000,<1H OCEAN,4.628930817610063,3.257861635220126,0.1360147050873519,5.646184552421217,11.76012967385622
-117.16,32.73,52,1863,559.0,906,493,1.9203,195800,NEAR OCEAN,3.7789046653144016,1.8377281947261663,1.7055204484262263,7.277643849488656,12.205306127457417
-118.05,34.06,45,531,164.0,722,166,2.1406,162500,<1H OCEAN,3.198795180722892,4.349397590361446,0.1902629759044024,5.724831875260618,11.928728228147744
-119.13,34.19,16,6389,1330.0,6242,1340,4.0222,206800,NEAR OCEAN,4.767910447761194,4.658208955223881,0.9009439494219388,4.8553887588946,12.060425436536745
-117.66,34.06,39,1405,339.0,1489,336,1.608,91800,INLAND,4.181547619047619,4.431547619047619,0.5800862004909254,6.0271552161861575,11.494686005071546
-118.17,34.09,36,3066,797.0,3097,780,2.5523,156500,<1H OCEAN,3.930769230769231,3.9705128205128206,0.0806225774829826,5.614267539047276,11.984014932409838
-118.34,34.18,45,3566,701.0,1601,653,3.8668,232000,<1H OCEAN,5.460949464012251,2.451761102603369,0.1640121946685744,5.427061820174888,12.375121909116096
-121.46,38.57,52,893,159.0,367,160,3.2386,213200,INLAND,5.58125,2.29375,5.549666656656058,1.2419742348374223,11.693568861377804
-117.94,33.87,46,2066,450.0,1275,448,3.9375,187000,<1H OCEAN,4.611607142857143,2.845982142857143,0.3498571136907154,5.932191837761152,12.190178151195747
-118.11,34.16,52,2489,437.0,1101,438,4.2065,320300,INLAND,5.6826484018264845,2.5136986301369864,0.1702938636592601,5.614454559438523,12.572874546742161
-120.02,38.91,22,2138,493.0,829,330,2.2056,107200,INLAND,6.478787878787879,2.512121212121212,5.175712511336,2.647961480082365,11.62589454830086
-118.1,33.99,36,1529,290.0,1271,287,3.6875,175200,<1H OCEAN,5.327526132404182,4.428571428571429,0.1523154621172767,5.732756753953549,11.983631783677652
-117.87,33.83,27,2287,,1140,351,5.6163,231000,<1H OCEAN,6.515669515669516,3.247863247863248,0.4304648650006088,6.0112561083354255,12.418346595570346
-118.49,34.18,31,3073,674.0,1486,684,4.8984,311700,<1H OCEAN,4.492690058479532,2.172514619883041,0.2817800560721086,5.315496213901392,12.657750697100742
-122.63,38.25,20,3460,602.0,1707,568,3.7115,181900,<1H OCEAN,6.091549295774648,3.005281690140845,6.075532898437801,0.5280151512977601,12.223581966048584
-117.9,33.8,27,2176,442.0,1440,418,4.375,212500,<1H OCEAN,5.205741626794258,3.444976076555024,0.4220189569201751,6.008410771576787,12.150892743269004
-117.8,33.76,27,2655,345.0,1017,335,6.9014,366800,<1H OCEAN,7.925373134328358,3.035820895522388,0.5269724850502135,6.110008183300579,12.775653987538238
-122.71,38.45,39,2739,573.0,1223,569,2.9663,185400,<1H OCEAN,4.813708260105448,2.149384885764499,6.272232457426944,0.7432361670424804,12.165412813764169
-117.1,33.15,5,3159,685.0,1398,581,3.1467,161100,<1H OCEAN,5.437177280550775,2.406196213425129,1.452446212429224,7.038501260921963,12.079720729377405
